id,title,clean_title,category,year,author,advisor,url,abstract_snippet
457,PERAMALAN KEJADIAN KEJAHATAN KONVENSIONAL DI WILAYAH HUKUM KEPOLISIAN RESOR METRO MENGGUNAKAN METODE ARIMA (AUTO-REGRESSIVE INTEGRATED MOVING AVERAGE),peramalan kejadian kejahatan konvensional di wilayah hukum kepolisian resor metro menggunakan metode arima auto regressive integrated moving average,Teknik Informatika,2021,Dedi Munandar,"Hartanto Tantriawan, S.Kom., M.Kom.,",https://repo.itera.ac.id/depan/submission/SB2109130001,"Kejahatan merupakan perilaku menyimpang di kehidupan masyarakat, perbuatan yang merugikan masyarakat atau individu, baik materil maupun immaterial. Peramalan tindak kejahatan ini dilakukan untuk mendapatkan model terbaik dan menentukan hasil peramalan yang kemudian akan digunakan untuk bahan ana..."
458,Peran Pengendalian Internal Dan Evaluasi Keamanan Informasi di Koperasi Pekerja Kekar Menggunakan Metode Indeks KAMI Berdasarkan SNI ISO/IEC 27001:2013,peran pengendalian internal dan evaluasi keamanan informasi di koperasi pekerja kekar menggunakan metode indeks kami berdasarkan sni iso iec 27001 2013,Teknik Informatika,2021,Raras Franita,"Andre Febrianto, S.Kom., M.Eng",https://repo.itera.ac.id/depan/submission/SB2106100006,"Peran Pengendalian Internal Dan Evaluasi Keamanan Informasi di Koperasi Pekerja Kekar Menggunakan Metode Indeks KAMI Berdasarkan SNI ISO/IEC 27001:2013 Raras Franita (14117063) Andre Febrianto, S.Kom., M.Eng Amirul Iqbal, S.Kom., M.Eng ABSTRAK Koperasi Pekerja Kekar merupakan koperasi perusahan ..."
459,Perancangan Algoritma Kriptografi Cipher Substitusi Pesan Alfabet menjadi Huruf Korea (Hangul) dengan Implementasi Finite Automata untuk Penentuan Pola Suku Kata,perancangan algoritma kriptografi cipher substitusi pesan alfabet menjadi huruf korea hangul dengan implementasi finite automata untuk penentuan pola suku kata,Teknik Informatika,2021,Mia Audina,"Angga Wijaya, S.Si., M.Si.",https://repo.itera.ac.id/depan/submission/SB2106030098,Pertukaran informasi banyak dilakukan melalui media digital sehingga mempermudah keterbukaan terhadap akses data dan informasi. Hal ini tidak menjamin akan keamanan informasi karena dapat disalahgunakan oleh orang lain. Dibutuhkan penyadian pesan atau informasi ke dalam bentuk lain agar informasi ya...
460,PERANCANGAN ANTARMUKA DAN FRONT-END SISTEM INFORMASI PADA SHOWROOM JUAL BELI MOBIL BERBASIS WEB DENGAN METODE GDD (STUDI KASUS: BDL MOBILINDO),perancangan antarmuka dan front end sistem informasi pada showroom jual beli mobil berbasis web dengan metode gdd studi kasus bdl mobilindo,Teknik Informatika,2023,Neza Chania Putri,"Andre Febrianto S.Kom., M.Eng",https://repo.itera.ac.id/depan/submission/SB2301120059,Brother Dealer Lampung Mobilindo atau yang disingkat BDL Mobilindo merupakan salah satu showroom didaerah Lampung yang berfoksu pada jual beli mobil kondisi bekas siap pakai dengan berbagai tipe dan merek mobil. Dalam menjalankan bisnisnya showroom ini masih menggunakan sistem konvensional dengan pr...
461,Perancangan Aplikasi Unit Kegiatan Mahasiswa (UKM) Institut Teknologi Sumatera Dengan Menggunakan React,perancangan aplikasi unit kegiatan mahasiswa ukm institut teknologi sumatera dengan menggunakan react,Teknik Informatika,2022,Senora Ria Pardede,"Andre Febrianto, S.Kom., M.Eng.",https://repo.itera.ac.id/depan/submission/SB2108200063,"Unit Kegiatan Mahasiswa (UKM) adalah wadah aktivitas kemahasiswaan luar kelas untuk mengembangkan minat, bakat dan keahlian tertentu. UKM yang terdapat di Institut Teknologi Sumatera (Itera) saat ini belum memiliki sistem informasi untuk menyajikan informasi terkait UKM. Saat ini informasi yang dibe..."
462,Perancangan Aplikasi Web Penilaian Kinerja Pegawai Non-PNS Dengan Metode Extreme Programming (Studi Kasus : RSJD Provinsi Lampung),perancangan aplikasi web penilaian kinerja pegawai non pns dengan metode extreme programming studi kasus rsjd provinsi lampung,Teknik Informatika,2023,Candra Wahyu Firmansyah,"Andre Febrianto S.Kom., M.Eng",https://repo.itera.ac.id/depan/submission/SB2207110001,"Penilaian kinerja pegawai merupakan aspek penting dari manajemen sumber daya manusia untuk mengukur dan memantau produktivitas dan kontribusi individu terhadap organisasi. Di Rumah Sakit Jiwa (RSJD) Provinsi Lampung, untuk pegawai negeri sipil (PNS) sudah memiliki sistem penilaian kinerja yang..."
463,PERANCANGAN DAN EVALUASI PROTOTIPE DASHBOARD PEMBAGIAN KELOMPOK MAHASISWA BERBASIS ARTIFICIAL INTELLIGENCE MENGGUNAKAN METODE USER-CENTERED DESIGN,perancangan dan evaluasi prototipe dashboard pembagian kelompok mahasiswa berbasis artificial intelligence menggunakan metode user centered design,Teknik Informatika,2026,RAFIF ADITYA,"Hafiz Budi Firmansyah, S.Kom., M.Sc., Ph.D.",https://repo.itera.ac.id/depan/submission/SB2601290018,Penelitian ini bertujuan untuk merancang dan mengevaluasi prototipe dashboard pembagian kelompok mahasiswa berbasis Artificial Intelligence dengan menggunakan metode User-Centered Design (UCD). Latar belakang penelitian ini adalah permasalahan dalam proses pembentukan kelompok mahasiswa yang...
464,Perancangan dan Implementasi Safety Warning pada Sepeda Motor Berbasis Mobile Menggunakan Logika Fuzzy Sugeno,perancangan dan implementasi safety warning pada sepeda motor berbasis mobile menggunakan logika fuzzy sugeno,Teknik Informatika,2023,Samuel Jovial Pardede,"Ilham Firman Ashari, S.Kom., M.T.",https://repo.itera.ac.id/depan/submission/SB2308090123,"Beragam permasalahan pada penggunaan kendaraan berjenis sepeda motor. Diantaranya yang umum ialah, maraknya laka lantas pada kecepatan tinggi dan aksi pencurian sepeda motor. Laka lantas umumnya terjadi akibat pengguna kendaraan yang tidak menaati batas kecepatan aman terkhususnya di daerah perko..."
465,Perancangan dan Pengembangan Aplikasi Penerimaan Peserta Didik Baru Berbasis Web Menggunakan Metode Modified Waterfall (Studi Kasus: SMKN 2 Kalianda),perancangan dan pengembangan aplikasi penerimaan peserta didik baru berbasis web menggunakan metode modified waterfall studi kasus smkn 2 kalianda,Teknik Informatika,2025,Ferdy. M,"Eko Dwi Nugroho, S.Kom., M.Cs.",https://repo.itera.ac.id/depan/submission/SB2505250020,Penerimaan Peserta Didik Baru (PPDB) merupakan proses seleksi awal yang menentukan calon peserta didik di sekolah. PPDB merupakan salah satu proses penting dalam keberlangsungan bisnis organisasi. SMK Negeri 2 Kalianda masih menjalankan proses PPDB secara manual tanpa dibantu dengan sebuah aplikasi ...
466,PERANCANGAN DAN PENGEMBANGAN SUBSISTEM MANAJEMEN DATA KURIKULUM PADA SISTEM OBE (OUTCOME-BASED EDUCATION) MENGGUNAKAN METODE RAD (STUDI KASUS: PKPP ITERA),perancangan dan pengembangan subsistem manajemen data kurikulum pada sistem obe outcome based education menggunakan metode rad studi kasus pkpp itera,Teknik Informatika,2025,JUAN VERREL TANUWIJAYA,"Andika Setiawan, S.Kom., M.Cs.",https://repo.itera.ac.id/depan/submission/SB2508200039,"Perkembangan teknologi mendorong berbagai sektor, termasuk pendidikan, untuk mengadopsi sistem berbasis digital guna meningkatkan efisiensi dan akurasi dalam pengelolaan data. Outcome Based Education (OBE) merupakan pendekatan pendidikan yang menekankan pencapaian hasil belajar sebagai tujuan utama ..."
467,PERANCANGAN DAN PENGEMBANGAN SUBSISTEM MONITORING DAN EVALUASI KURIKULUM PADA SISTEM OBE (OUTCOME-BASED EDUCATION) MENGGUNAKAN METODE RAD (STUDI KASUS: PKPP ITERA),perancangan dan pengembangan subsistem monitoring dan evaluasi kurikulum pada sistem obe outcome based education menggunakan metode rad studi kasus pkpp itera,Teknik Informatika,2025,ARYA YUDHISTIRA,"Andika Setiawan, S.Kom., M.Cs.",https://repo.itera.ac.id/depan/submission/SB2508200032,"Outcome-Based Education (OBE) adalah pendekatan pembelajaran yang berorientasi pada capaian pembelajaran dan memerlukan sistem monitoring serta evaluasi yang terstruktur. Di PKPP ITERA, proses monitoring capaian pembelajaran masih dilakukan secara manual menggunakan Excel, yang menimbulkan berbagai ..."
468,PERANCANGAN FITUR KEHILANGAN DAN PENEMUAN BARANG PADA APLIKASI POCKET ITERA,perancangan fitur kehilangan dan penemuan barang pada aplikasi pocket itera,Teknik Informatika,2023,Ishaq Fikri Taufik,"Andika Setiawan, S.Kom., M.Cs.",https://repo.itera.ac.id/depan/submission/SB2311280006,"Aplikasi seluler menjadi salah satu pilihan utama dalam lingkup platform yang luas dan efektif bagi berbagai lapisan masyarakat. Penelitian ini mengadopsi metode pengembangan Waterfall, yang terdiri dari lima tahap proses, yaitu Analisis Kebutuhan, Desain Sistem, Penulisan Kode Program, Pengujian..."
469,PERANCANGAN FRONT END WEBSITE TRYOUT ONLINE TAKTIX MENGGUNAKAN METODE DESIGN THINKING (STUDI KASUS: PT. WAHANA GERAK INDONESIA),perancangan front end website tryout online taktix menggunakan metode design thinking studi kasus pt wahana gerak indonesia,Teknik Informatika,2025,Maura Diviarani,"Muhammad Habib Algifari, S.Kom., M.T.I.",https://repo.itera.ac.id/depan/submission/SB2508250033,"Penelitian ini bertujuan untuk merancang dan mengembangkan antarmuka pengguna (front-end) website Tryout Online Taktix milik PT. Wahana Gerak Indonesia menggunakan metode Design Thinking. Digitalisasi dalam pendidikan, khususnya untuk persiapan ujian seperti UTBK, mendorong kebutuhan akan sistem try..."
470,PERANCANGAN HUMAN RESOURCE INFORMATION SYSTEM (HRIS) SUB-MODUL KEHADIRAN DAN PENGGAJIAN BERBASIS PWA DENGAN METODE RAPID APPLICATION DEVELOPMENT (STUDI KASUS: OK OCE INDONESIA),perancangan human resource information system hris sub modul kehadiran dan penggajian berbasis pwa dengan metode rapid application development studi kasus ok oce indonesia,Teknik Informatika,2025,MUHAMMAD ALFARIZI,"Aidil Afriansyah, S.Kom., M.Kom",https://repo.itera.ac.id/depan/submission/SB2509190107,"Transformasi digital menjadi kebutuhan penting bagi organisasi, termasuk OK OCE INDONESIA dalam meningkatkan kemudahan pengelolaan SDM. Saat ini, pencatatan kehadiran dan penggajian masih manual melalui laporan PDF, berisiko terjadi kesalahan, manipulasi data, dan keterlambatan. Selain itu, karyawan..."
471,PERANCANGAN HUMAN RESOURCE INFORMATION SYSTEM (HRIS) SUB-MODUL LOGBOOK DAN PENJADWALAN BERBASIS PWA DENGAN METODE RAPID APPLICATION DEVELOPMENT (STUDI KASUS: OK OCE INDONESIA),perancangan human resource information system hris sub modul logbook dan penjadwalan berbasis pwa dengan metode rapid application development studi kasus ok oce indonesia,Teknik Informatika,2025,AISA SETIA PRIMASTUTI,"Aidil Afriansyah, S.Kom., M.Kom",https://repo.itera.ac.id/depan/submission/SB2509200001,"Perkembangan era digital menuntut organisasi untuk meningkatkan pengelolaan sumber daya manusia (SDM), tidak terkecuali bagi organisasi sosial seperti OK OCE Indonesia. Saat ini, pencatatan aktivitas kerja karyawan di OK OCE masih dilakukan secara manual dalam format PDF tanpa sistem pemantauan dan ..."
472,Perancangan Mobile UI/UX Aplikasi Find Tutor Menggunakan Metode Design Thinking (Studi Kasus : Bimbel Jadi Pandai.Id),perancangan mobile ui ux aplikasi find tutor menggunakan metode design thinking studi kasus bimbel jadi pandai id,Teknik Informatika,2025,Muhammad Dewa Pratama,"Andre Febrianto, S.Kom., M.Eng",https://repo.itera.ac.id/depan/submission/SB2506010031,"Bimbel Jadi Pandai.id merupakan layanan bimbingan belajar yang masih menggunakan sistem operasional secara konvensional, seperti proses pencarian tutor, pelaporan hasil belajar, hingga presensi tutor yang belum terdigitalisasi. Penelitian ini memiliki tujuan untuk mengembangkan desain antarmuka apli..."
473,PERANCANGAN MODEL UNTUK MEMPREDIKSI SKOR RAPID UPPER LIMB ASSESSMENT (RULA) BERBASIS DEEP LEARNING,perancangan model untuk memprediksi skor rapid upper limb assessment rula berbasis deep learning,Teknik Informatika,2026,AKHMAD FADILLA AKBAR,"Imam Eko Wicaksono, S.Si., M.Si.",https://repo.itera.ac.id/depan/submission/SB2601290005,Penilaian postur kerja secara manual menggunakan metode Rapid Upper Limb Assessment (RULA) sering kali subjektif dan tidak efisien. Penelitian ini mengusulkan pengembangan model Deep Learning berbasis Convolutional Neural Network (CNN) untuk memprediksi skor RULA secara otomatis dari citra postur tu...
474,Perancangan Pintu Otomatis dengan Metode Histogram Of Oriented Gradients(HOG) dan Mediapipe,perancangan pintu otomatis dengan metode histogram of oriented gradients hog dan mediapipe,Teknik Informatika,2022,Eron Wahyu,"Eko Dwi Nugroho, S.Kom., M.Cs",https://repo.itera.ac.id/depan/submission/SB2208260013,"Pada zaman industri 4.0 seperti sekarang ini diperlukan sesuatu yang lebih efisien dalam melakukan segala termasuk hal seperti membuka, menutup, dan mengunci sebuah pintu kemudian salah satu hak yang mendasar dari manusia adalah hak atas rasa aman. Sehingga pintu otomatis merpakan solusi yang baik d..."
475,PERANCANGAN PROTOTYPE DASHBOARD ANALISIS DATA MEDIA SOSIAL UNTUK KEBENCANAAN MENGGUNAKAN METODE DESIGN THINKING,perancangan prototype dashboard analisis data media sosial untuk kebencanaan menggunakan metode design thinking,Teknik Informatika,2025,KEVIN SIMORANGKIR,"Hafiz Budi Firmansyah, S.Kom., M.Sc.",https://repo.itera.ac.id/depan/submission/SB2505200039,"Indonesia adalah negara yang rawan bencana alam karena letaknya di pertemuan tiga lempeng tektonik dunia dan berada dalam jalur Pacific Ring of Fire. Kota Bandar Lampung menjadi salah satu daerah yang sering mengalami banjir, tanah longsor, dan pohon tumbang yang diakibatkan cuaca ekstrem. Namun, ke..."
476,PERANCANGAN PURWARUPA ATAP PENJEMUR KOPI OTOMATIS DENGAN ARDUINO MEGA MENGGUNAKAN FUZZY LOGIC MAMDANI ( STUDI KASUS: LAMPUNG BARAT),perancangan purwarupa atap penjemur kopi otomatis dengan arduino mega menggunakan fuzzy logic mamdani studi kasus lampung barat,Teknik Informatika,2021,Muhammad Julian,"Amirul Iqbal, S.Kom., M.Eng.",https://repo.itera.ac.id/depan/submission/SB2106030067,"Lampung Barat merupakan kabupaten penghasil kopi terbesar di Provinsi Lampung. Kontribusi Lampung Barat yang sangat besar mampu menjadikan Provinsi Lampung berada di urutan ke-2 dalam hal produksi kopi di Indonesia, memberikan perhatian khusus di bidang ini merupakan hal yang perlu dilakukan untuk m..."
477,Perancangan Purwarupa Penyimpanan Loker Menggunakan Radio Frequency Identification (RFID),perancangan purwarupa penyimpanan loker menggunakan radio frequency identification rfid,Teknik Informatika,2021,Asril Rinaldi,"Martin C.T.Manullang,S.T.,M.T",https://repo.itera.ac.id/depan/submission/SB2106030102,Perpustakaan merupakan salah tempat yang sering dikujungi oleh kalangan pelajar baik itu siswa maupun mahasiswa. Keamanan suatu perpustakaan dapat diwujudkan dengan di sediakannya tempat penyimpanan barang yaitu sebuah loker. Ketika suatu loker masih dibuka secara manual dan peminjaman loker secara ...
478,PERANCANGAN PURWARUPA SISTEM INKUBATOR OTOMATIS PENYEMAI TANAMAN SOLANACEAE MENGGUNAKAN ARDUINO UNO,perancangan purwarupa sistem inkubator otomatis penyemai tanaman solanaceae menggunakan arduino uno,Teknik Informatika,2021,AZIZ WIJAYA,"Martin Clinton Tosima Manullang, S.T., M.T.",https://repo.itera.ac.id/depan/submission/SB2106080025,"Perkembangan teknologi kini telah menyebar secara global hingga ke berbagai bidang. Tak terkecuali bidang industri pertanian, yang kini telah dipermudah dengan peran teknologi pertanian seperti mesin pembajak sawah, mesin penanam padi, dan lain sebagainya. Teknologi pertanian tersebut diciptakan unt..."
479,PERANCANGAN PURWARUPA SISTEM PEMANTAUAN DAN PERINGATAN KONDISI LINGKUNGAN (KELEMBAPAN TANAH DAN TEKANAN UDARA) DI TITIK RAWAN API VIA PESAN SINGKAT,perancangan purwarupa sistem pemantauan dan peringatan kondisi lingkungan kelembapan tanah dan tekanan udara di titik rawan api via pesan singkat,Teknik Informatika,2021,Coriza Caesarchakti,"Martin Clinton Tosima Manullang, S.T., M.T.",https://repo.itera.ac.id/depan/submission/SB2106100003,Banyaknya titik rawan api di Indonesia menyebabkan terjadinya kebakaran hutan maupun lahan di berbagai lokasi di Indonesia. Beberapa titik rawan api sulit dijangkau oleh pemerintah dan pihak terkait yang menyebabkan terhambatnya mitigasi kebakaran hutan dan lahan di Indonesia. Penelitian ini bertuju...
480,PERANCANGAN SISTEM INFORMASI GEOGRAFIS PEMETAAN TANAMAN DAN FASILITAS KEBUN RAYA ITERA DENGAN METODE RAPID APPLICATION DEVELOPMENT,perancangan sistem informasi geografis pemetaan tanaman dan fasilitas kebun raya itera dengan metode rapid application development,Teknik Informatika,2023,Martin Pasaribu,"Eko Dwi Nugroho, S.Kom., M.Cs.",https://repo.itera.ac.id/depan/submission/SB2308090037,"Kebun Raya ITERA merupakan salah satu kebun raya di Indonesia yang bertujuan untuk melestarikan keanekaragaman hayati di wilayah Lampung dan sekitarnya serta menjadi sarana edukasi dan penelitian. Namun, beberapa permasalahan terjadi, seperti kesulitan mengelola data lokasi tanaman dan fasilitas ser..."
481,PERANCANGAN SISTEM INFORMASI PENDATAAN UMKM DESA MENGGUNAKAN METODE USDP (UNIFIED SOFTWARE DEVELOPMENT PROCESS),perancangan sistem informasi pendataan umkm desa menggunakan metode usdp unified software development process,Teknik Informatika,2021,Nur Ali Majid,"Ahmad Luky Ramdani S.Komp., M.Kom",https://repo.itera.ac.id/depan/submission/SB2109060005,Saat ini perkembangan digitalisasi sangat membantu perekonomian masyarakat terutama para pelaku UMKM. Sehingga dengan banyaknya perkembangan UMKM yang masih terus berlanjut maka diperlukan sebuah sistem informasi pendataan UMKM oleh pemerintah. Tujuan dari penelitian ini adalah merancang sistem info...
482,PERANCANGAN SISTEM INFORMASI PENJUALAN SAYURAN BERBASIS WEBSITE METRO SAYUR MENGGUNAKAN METODE WATERFALL MODIFIED (Studi Kasus : Sentra Kreatif Metro),perancangan sistem informasi penjualan sayuran berbasis website metro sayur menggunakan metode waterfall modified studi kasus sentra kreatif metro,Teknik Informatika,2025,Heksa Dananjaya,"Andre Febrianto, S.Kom., M.Eng",https://repo.itera.ac.id/depan/submission/SB2502170024,"SEKAM (Sentra Kreatif Kota Metro) merupakan program kerja dibawah dinas perdagangan Kota Metro yang hadir sebagai wadah bagi para pelaku UMKM agar dapat memasarkan produknya. Diantaranya disektor jual beli sayuran, permasalahan yang sering dijumpai oleh customer adalah sayuran yang tersedia diwarung..."
